id|namecode|tropicos_namecode|family|family_zh|family_fot|family_fot_zh|genus|genus_zh|name|fullname|plant_type|zh_name
2158|202777|50096642|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus japonicus|Euonymus japonicus Thunb.|4|{日本衛矛}
2159|202778|50169672|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus laxiflorus|Euonymus laxiflorus Champ. ex Benth.|4|{大丁黃}
2161|202779|6600778|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus oxyphyllus|Euonymus oxyphyllus Miq.|4|{垂絲衛矛}
2162|423890|50002891|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus pallidifolius|Euonymus pallidifolius Hayata|4|{淡綠葉衛矛}
2163|202781|6601062|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus spraguei|Euonymus spraguei Hayata|4|{刺果衛矛,扶芳藤}
2164|202782|50283197|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus tashiroi|Euonymus tashiroi Maxim.|4|{菱葉衛矛,松田氏衛矛}
2165|202783|50005802|Celastraceae|衛矛科|Celastraceae|衛矛科|Euonymus|衛矛屬|Euonymus trichocarpus|Euonymus trichocarpus Hayata|4|{卵葉刺果衛矛}
2166|202784|50283345|Celastraceae|衛矛科|Celastraceae|衛矛科|Maytenus|美登木屬|Maytenus diversifolia|Maytenus diversifolia (Maxim.) Ding Hou|4|{北仲}
2167|202785|50283409|Celastraceae|衛矛科|Celastraceae|衛矛科|Maytenus|美登木屬|Maytenus emarginata|Maytenus emarginata (Willd.) Ding Hou|4|{蘭嶼裸實}
2168|202786|6600835|Celastraceae|衛矛科|Celastraceae|衛矛科|Microtropis|假衛矛屬|Microtropis fokienensis|Microtropis fokienensis Dunn|4|{福建賽衛矛}
2169|202787|50283476|Celastraceae|衛矛科|Celastraceae|衛矛科|Microtropis|假衛矛屬|Microtropis japonica|Microtropis japonica (Franch. & Sav.) Hallier f.|4|{日本賽衛矛}
2170||50284028|Celastraceae|衛矛科|Celastraceae|衛矛科|Microtropis|假衛矛屬|Microtropis micrantha|Microtropis micrantha (Hayata) Koidz.|4|{小葉衛矛}
1496|204274|29100039|Celastraceae|衛矛科|Saxifragaceae|虎耳草科|Parnassia|梅花草屬|Parnassia palustris|Parnassia palustris L.|4|{梅花草}
2172|202789|50184822|Celastraceae|衛矛科|Celastraceae|衛矛科|Tripterygium|雷公藤屬|Tripterygium wilfordii|Tripterygium wilfordii Hook. f.|4|{雷公藤}
1255|203813|7000001|Ceratophyllaceae|金魚藻科|Ceratophyllaceae|金魚藻科|Ceratophyllum|金魚藻屬|Ceratophyllum demersum|Ceratophyllum demersum L.|4|{金魚藻,松藻}
1256|203814|7000019|Ceratophyllaceae|金魚藻科|Ceratophyllaceae|金魚藻科|Ceratophyllum|金魚藻屬|Ceratophyllum kossinskyi|Ceratophyllum kossinskyi Kuzen.|4|{細金魚藻,貧角金魚藻}
1257|203815|7000020|Ceratophyllaceae|金魚藻科|Ceratophyllaceae|金魚藻科|Ceratophyllum|金魚藻屬|Ceratophyllum oryzetorum|Ceratophyllum oryzetorum Kom.|4|{五角金魚藻}
5427||7300001|Chloranthaceae|金粟蘭科|Chloranthaceae|金粟蘭科|Chloranthus|金粟蘭屬|Chloranthus fortunei|Chloranthus fortunei (A. Gray) Solms|4|{絲穗金粟蘭}
1277|400950|7300135|Chloranthaceae|金粟蘭科|Chloranthaceae|金粟蘭科|Chloranthus|金粟蘭屬|Chloranthus henryi|Chloranthus henryi Hemsl.|4|{寬葉金粟蘭}
1278|203836|7300124|Chloranthaceae|金粟蘭科|Chloranthaceae|金粟蘭科|Chloranthus|金粟蘭屬|Chloranthus oldhamii|Chloranthus oldhamii Solms|4|{臺灣及己}
1279|203837|7300108|Chloranthaceae|金粟蘭科|Chloranthaceae|金粟蘭科|Sarcandra|草珊瑚屬|Sarcandra glabra|Sarcandra glabra (Thunb.) Nakai|4|{草珊瑚,紅果金粟蘭,接骨木}
6241|418401||Chrysobalanaceae|可可李科|Rosaceae|薔薇科|Chrysobalanus||Chrysobalanus icaco|Chrysobalanus icaco Linn.|4|{一口可梅}
1404|202625|5900010|Cleomaceae|白花菜科|Capparaceae|山柑科|Arivela|黃花草屬|Arivela viscosa|Arivela viscosa (L.) Raf.|4|{向天黃}
1403|202624|5900006|Cleomaceae|白花菜科|Capparaceae|山柑科|Cleome|白花菜屬|Cleome rutidosperma|Cleome rutidosperma DC.|4|{平伏莖白花菜,平伏莖白花菜}
1402|202623|5900003|Cleomaceae|白花菜科|Capparaceae|山柑科|Gynandropsis|擬白花菜屬|Gynandropsis gynandra|Gynandropsis gynandra (L.) Briq.|4|{白花菜}
5791|418239||Cleomaceae|白花菜科|Capparaceae|山柑科|Tarenaya|醉蝶花屬|Tarenaya spinosa|Tarenaya spinosa (Jacq.) Raf.|4|{醉蝶花}
6297|417666||Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia dulcis|Garcinia dulcis (Roxb.) Kurz|4|{爪哇鳳果}
6090|417574||Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia hombroniana|Garcinia hombroniana Pierre.|4|{山鳳果}
1357|204759|7801638|Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia linii|Garcinia linii C.E. Chang|4|{蘭嶼福木}
1358||7800913|Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia livingstonei|Garcinia livingstonei T. Anderson|4|{大葉鳳果}
6227|418211||Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia mangostana|Garcinia mangostana Linn.|4|{鳳果}
1359|204760|7801619|Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia multiflora|Garcinia multiflora Champ. ex Benth.|4|{恆春福木}
1360|204761|7801618|Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia subelliptica|Garcinia subelliptica Merr.|4|{菲島福木}
6232|418039||Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Garcinia|福木屬|Garcinia xanthochymus|Garcinia xanthochymus Hook. f.|4|{蛋樹}
6341|418015||Clusiaceae|藤黃科|Clusiaceae|金絲桃科|Rheedia||Rheedia edulis|Rheedia edulis Planch. et Triana.|4|{犁地果}
3817|201801|18400567|Colchicaceae|秋水仙科|Liliaceae|百合科|Disporum|寶鐸花屬|Disporum kawakamii|Disporum kawakamii Hayata|4|{臺灣寶鐸花}
3818|201802|50181523|Colchicaceae|秋水仙科|Liliaceae|百合科|Disporum|寶鐸花屬|Disporum nantouense|Disporum nantouense S.S. Ying|4|{南投寶鐸花}
3819|201803|18400570|Colchicaceae|秋水仙科|Liliaceae|百合科|Disporum|寶鐸花屬|Disporum shimadai|Disporum shimadai Hayata|4|{山寶鐸花}
3820|201804|50069387|Colchicaceae|秋水仙科|Liliaceae|百合科|Disporum|寶鐸花屬|Disporum taiwanense|Disporum taiwanense S.S. Ying|4|{紅花寶鐸花}
6154|417939||Colchicaceae|秋水仙科|Liliaceae|百合科|Sandersonia||Sandersonia aurantiaca|Sandersonia aurantiaca Hook.|4|{宮燈百合}
3032|203442|4002766|Coldeniaceae|生果草科|Boraginaceae|紫草科|Coldenia|生果草屬|Coldenia procumbens|Coldenia procumbens L.|4|{臥莖同籬生果草}
2483|203727|8200116|Combretaceae|使君子科|Combretaceae|使君子科|Lumnitzera|欖李屬|Lumnitzera racemosa|Lumnitzera racemosa Willd.|4|{欖李}
2484|417726|8200222|Combretaceae|使君子科|Combretaceae|使君子科|Quisqualis|使君子屬|Quisqualis indica|Quisqualis indica L.|4|{使君子}
2485|203728|8200173|Combretaceae|使君子科|Combretaceae|使君子科|Terminalia|欖仁屬|Terminalia catappa|Terminalia catappa L.|4|{欖仁}
5083|wp-67774|8200160|Combretaceae|使君子科|Combretaceae|使君子科|Terminalia|欖仁屬|Terminalia mantaly|Terminalia mantaly H. Perrier|4|{小葉欖仁}
3945|201183|8300708|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Amischotolype|穿鞘花屬|Amischotolype hispida|Amischotolype hispida (Less. & A. Rich.) D.Y. Hong|4|{穿鞘花,東陵草,中國穿鞘花}
3946|201184|50045632|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Belosynapsis|假紫萬年青屬|Belosynapsis ciliata|Belosynapsis ciliata (Blume) R.S. Rao|4|{毛葉鴨舌疝,假紫萬年青}
3947|201185|100153177|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Belosynapsis|假紫萬年青屬|Belosynapsis kawakamii|Belosynapsis kawakamii (Hayata) C.I. Peng & Y.J.Chen|4|{川上氏鴨舌疝}
3949|424236|8300511|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Callisia|大葉錦竹草屬|Callisia fragrans|Callisia fragrans (Lindl.) Woodson|4|{大葉錦竹草}
3948|418244|8300380|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Callisia|大葉錦竹草屬|Callisia repens|Callisia repens (Jacq.) L.|4|{舖地錦竹草,翠玲瓏}
3950|201186|8300011|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Commelina|鴨跖草屬|Commelina auriculata|Commelina auriculata Blume|4|{耳葉鴨跖草,蓬萊鴨跖草}
3951|201187|8300281|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Commelina|鴨跖草屬|Commelina benghalensis|Commelina benghalensis L.|4|{圓葉鴨跖草,竹葉菜}
3952|201188|8300033|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Commelina|鴨跖草屬|Commelina communis|Commelina communis L.|4|{鴨跖草}
3953|201189|8300012|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Commelina|鴨跖草屬|Commelina diffusa|Commelina diffusa Burm. f.|4|{竹仔菜,白竹仔菜,節節草}
3954|201190|8300727|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Commelina|鴨跖草屬|Commelina paludosa|Commelina paludosa Blume|4|{大葉鴨跖草,大苞鴨跖草,大葉竹仔菜}
3955|400835|8300763|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Cyanotis|鴨舌疝屬|Cyanotis arachnoidea|Cyanotis arachnoidea C.B. Clarke|4|{蛛絲毛藍耳草,鴨舌疝}
3956|400836|50043981|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Cyanotis|鴨舌疝屬|Cyanotis axillaris|Cyanotis axillaris (L.) D. Don ex Sweet|4|{鞘苞花}
3957||8300707|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Cyanotis|鴨舌疝屬|Cyanotis vaga|Cyanotis vaga (Lour.) Roem. & Schult.|4|{鴨舌疝}
3958|201193|8300014|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Floscopa|蔓蘘荷屬|Floscopa scandens|Floscopa scandens Lour.|4|{蔓蘘荷,聚花草}
5604||8300636|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Gibasis|細梗鴨跖草屬|Gibasis pellucida|Gibasis pellucida (M. Martens & Galeotti) D.R. Hunt|4|{細梗鴨跖草}
5128|418164|50045610|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia bracteata|Murdannia bracteata (C.B. Clarke) Kuntze ex J.K. Morton|4|{大苞水竹葉,肝炎草,痰火草}
3959|201194|50045684|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia edulis|Murdannia edulis (Stokes) Faden|4|{葶花水竹葉,臺灣水竹葉}
3960|201195|8300316|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia keisak|Murdannia keisak (Hassk.) Hand.-Mazz.|4|{水竹葉}
3961|201196|50045603|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia loriformis|Murdannia loriformis (Hassk.) R.S. Rao & Kammathy|4|{牛軛草}
3962||8300072|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia simplex|Murdannia simplex (Vahl) Brenan|4|{細竹篙草}
3963|201197|8300318|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Murdannia|水竹葉屬|Murdannia spirata|Murdannia spirata (L.) G. Brückn.|4|{矮水竹葉}
3964|201198|50045539|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Pollia|杜若屬|Pollia japonica|Pollia japonica Thunb.|4|{杜若}
3965|201199|50109548|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Pollia|杜若屬|Pollia miranda|Pollia miranda (H. Lév.) H. Hara|4|{小杜若,川杜若}
3966|201200|8300078|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Pollia|杜若屬|Pollia secundiflora|Pollia secundiflora (Blume) Bakh. f.|4|{叢林杜若,長花枝杜若}
5245|ac2013:13744|8300081|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Rhoeo|紫萬年青屬|Rhoeo spathacea|Rhoeo spathacea (Sw.) Stearn|4|{蚌蘭,紫背萬年青}
3967|201201|50111867|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Rhopalephora|毛果竹葉菜屬|Rhopalephora scaberrima|Rhopalephora scaberrima (Blume) Faden|4|{毛果竹葉菜,毛果網籽草}
3968|Kew-265902|8300015|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Setcreasea|紫錦草屬|Setcreasea purpurea|Setcreasea purpurea Boom|4|{紫錦草}
3969|417630|8300329|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Tradescantia|巴西水竹草屬|Tradescantia fluminensis|Tradescantia fluminensis Vell.|4|{巴西水竹葉,紫葉水竹草}
5857|425364||Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Tradescantia|巴西水竹草屬|Tradescantia fluminensis cv. Leakenensis|Tradescantia fluminensis cv. Leakenensis Vell.|4|{銀線水竹草}
5962|425363||Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Tradescantia|巴西水竹草屬|Tradescantia flurnuensis cv. Variegata|Tradescantia flurnuensis cv. Variegata Vell.|4|{斑葉水竹草}
6349|425362||Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Tradescantia|巴西水竹草屬|Tradescantia reflexa|Tradescantia reflexa Raf.|4|{卷苞水竹草}
3970|418384|8300021|Commelinaceae|鴨跖草科|Commelinaceae|鴨跖草科|Zebrina|吊竹草屬|Zebrina pendula|Zebrina pendula Schnizl.|4|{吊竹草}
1630|204109|50231464|Connaraceae|牛栓藤科|Connaraceae|牛栓藤科|Connarus|蘭嶼牛栓藤屬|Connarus subinaequifolius|Connarus subinaequifolius Elmer|4|{蘭嶼牛栓藤}
1631|204110|8400330|Connaraceae|牛栓藤科|Connaraceae|牛栓藤科|Rourea|紅葉藤屬|Rourea minor|Rourea minor (Gaertn.) Alston|4|{紅葉藤}
5699|430797||Convolvulaceae|旋花科|Convolvulaceae|旋花科|Argyreia|朝顏屬|Argyreia akoensis|Argyreia akoensis S.-Z. Yang, P.-H. Chen & G.W. Staples|4|{屏東朝顏}
2975|204660|8503024|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Argyreia|朝顏屬|Argyreia formosana|Argyreia formosana Ishigami ex T. Yamazaki|4|{鈍葉朝顏}
2976|417964|8500613|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Argyreia|朝顏屬|Argyreia nervosa|Argyreia nervosa (Burm. f.) Bojer|4|{脈葉朝顏}
2977|204661|8500020|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Calystegia|濱旋花屬|Calystegia soldanella|Calystegia soldanella (L.) Roem. & Schult.|4|{濱旋花}
2978|204662|8501098|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta australis|Cuscuta australis R. Br.|4|{菟絲子}
2979|204663|8500663|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta campestris|Cuscuta campestris Yunck.|4|{平原菟絲子}
2980|204664|8500034|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta chinensis|Cuscuta chinensis Lam.|4|{中國菟絲子}
2981||8500674|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta epilinum|Cuscuta epilinum Weihe|4|{寄亞麻無根草}
5497|204665|8502259|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta japonica var. japonica|Cuscuta japonica Choisy var. japonica|4|{日本菟絲子}
2983|204666|8503035|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Cuscuta|菟絲子屬|Cuscuta japonica var. formosana|Cuscuta japonica var. formosana (Hayata) Yunck.|4|{臺灣菟絲子}
2984|204667|8501566|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Dichondra|馬蹄金屬|Dichondra micrantha|Dichondra micrantha Urb.|4|{馬蹄金}
2985|204668|8502583|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Erycibe|伊立基藤屬|Erycibe henryi|Erycibe henryi Prain|4|{亨利氏伊立基藤}
2986|204669|8500038|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Evolvulus|土丁桂屬|Evolvulus alsinoides|Evolvulus alsinoides (L.) L.|4|{土丁桂}
2987|426848|8500714|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Evolvulus|土丁桂屬|Evolvulus nummularius|Evolvulus nummularius (L.) L.|4|{短梗土丁桂}
6122|418301||Convolvulaceae|旋花科|Convolvulaceae|旋花科|Evolvulus|土丁桂屬|Evolvulus nuttallianus|Evolvulus nuttallianus J.A. Schultes|4|{藍星花}
2988|204670|8502792|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Hewittia|吊鐘藤屬|Hewittia malabarica|Hewittia malabarica (L.) Suresh|4|{吊鐘藤}
2989|204671|8500717|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea alba|Ipomoea alba L.|4|{天茄兒}
2990|204672|8500040|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea aquatica|Ipomoea aquatica Forssk.|4|{甕菜,草菜}
2991|204673|8500721|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea batatas|Ipomoea batatas (L.) Lam.|4|{甘薯}
2992|204674|8503071|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea biflora|Ipomoea biflora (L.) Pers.|4|{白花牽牛}
2993|204675|8501793|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea cairica|Ipomoea cairica (L.) Sweet|4|{番仔藤,槭葉牽牛}
2994|204676|8500725|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea carnea subsp. fistulosa|Ipomoea carnea subsp. fistulosa (Mart. ex Choisy) D.F. Austin|4|{樹牽牛}
2995|400963|8500047|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea eriocarpa|Ipomoea eriocarpa R. Br.|4|{毛果薯}
2996|204677|8500992|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea hederacea|Ipomoea hederacea Jacq.|4|{碗仔花}
2997|204678|8500049|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea hederifolia|Ipomoea hederifolia L.|4|{心葉蔦蘿}
2998|204679|8500779|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea imperati|Ipomoea imperati (Vahl) Griseb.|4|{厚葉牽牛}
2999|204680|8500780|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea indica|Ipomoea indica (Burm.) Merr.|4|{銳葉牽牛}
3000|204681|8501817|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea littoralis|Ipomoea littoralis Blume|4|{海牽牛}
3001|204682|8502545|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea mauritiana|Ipomoea mauritiana Jacq.|4|{掌葉牽牛}
3002|204683|8500053|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea nil|Ipomoea nil (L.) Roth|4|{牽牛花}
3003|204684|8500732|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea obscura|Ipomoea obscura (L.) Ker Gawl.|4|{野牽牛}
3004|204685|8501669|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea pes-caprae subsp. brasiliensis|Ipomoea pes-caprae subsp. brasiliensis (L.) A. St.-Hil.|4|{馬鞍藤}
3005|204686|8501089|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea pestigridis|Ipomoea pestigridis L.|4|{九爪藤}
3006|204687|8502098|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea polymorpha|Ipomoea polymorpha Roem. & Schult.|4|{變葉立牽牛}
3007|418088|8500061|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea purpurea|Ipomoea purpurea (L.) Roth|4|{紫花牽牛}
3008|204688|8500062|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea quamoclit|Ipomoea quamoclit L.|4|{蔦蘿}
3009|204689|8502949|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea sumatrana|Ipomoea sumatrana (Miq.) Ooststr.|4|{蘇門答臘牽牛}
3010|204690|8500752|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea trifida|Ipomoea trifida (Kunth) G. Don|4|{大星牽牛}
3011|204691|8500753|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea triloba|Ipomoea triloba L.|4|{紅花野牽牛}
3012|204692|8500757|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea violacea|Ipomoea violacea L.|4|{圓萼天茄兒}
3013|204693|8500758|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Ipomoea|牽牛花屬|Ipomoea wrightii|Ipomoea wrightii A. Gray|4|{槭葉小牽牛}
3014|204694|8502427|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Jacquemontia|娥房藤屬|Jacquemontia paniculata|Jacquemontia paniculata (Burm. f.) Hallier f.|4|{娥房藤}
5567|426890|8500555|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Jacquemontia|娥房藤屬|Jacquemontia polyantha|Jacquemontia polyantha (Schltdl. & Cham.) Hallier f.|4|{多花娥房藤}
3015|204695|8500790|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Jacquemontia|娥房藤屬|Jacquemontia tamnifolia|Jacquemontia tamnifolia (L.) Griseb.|4|{長梗毛娥房藤}
3016|204696|8502966|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Lepistemon|鮮蕊藤屬|Lepistemon binectariferum var. trichocarpum|Lepistemon binectariferum var. trichocarpum (Gagnep.) Ooststr.|4|{鮮蕊藤}
3017|204698|50090956|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Lepistemon|鮮蕊藤屬|Lepistemon intermedius|Lepistemon intermedius Hallier f.|4|{光滑鮮蕊藤}
5570|426644|8500971|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Merremia|菜欒藤屬|Merremia cissoides|Merremia cissoides (Lam.) Hallier f.|4|{蔓生菜欒藤}
3018|204699|8502845|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Merremia|菜欒藤屬|Merremia gemella|Merremia gemella (Burm. f.) Hallier f.|4|{菜欒藤}
3019|204700|8500071|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Merremia|菜欒藤屬|Merremia hederacea|Merremia hederacea (Burm. f.) Hallier f.|4|{卵葉菜欒藤}
3020|204701|8502865|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Merremia|菜欒藤屬|Merremia hirta|Merremia hirta (L.) Merr.|4|{變葉姬旋花}
3021|204702|8502861|Convolvulaceae|旋花科|Convolvulaceae|旋花科|Merremia|菜欒藤屬|Merremia quinata|Merremia quinata (R. Br.) Ooststr.|4|{掌葉姬旋花}
